751.2898221694104, 275.2049718354339, 403.2203583823929, 391.46553085606513
191.08202228674494, 457.945619290704, 322.95723869257534, 1055.9382542099888
353.05457035520476, 258.7728637912196, 1112.2896921116474, 376.9125379886756
186.06194046229794, 458.93684495019716, 685.5600408633566, 236.1822674798368
186.40231455839944, 624.0020369393939, 902.3161532766306, 306.5208066845931
974.5218603511111, 400.7803403083392, 241.0971786759249, 100.53365682194024
1014.8649490629166, 596.5124144828126, 468.12182236399764, 195.49422409490393
995.2897543518939, 487.1601410184199, 393.1737483475382, 285.2644424069796
949.2562584698177, 567.6228738729086, 465.05759215505725, 209.78677611830355
259.34671600465236, 553.5181260105252, 788.2923744209552, 235.35811441430658
1089.5104275485505, 793.5784188448365, 593.5272293662371, 483.33473618965456
598.8978636818046, 388.61872834985, 420.0177582458574, 118.26966502929446
755.3091967189322, 352.95413768157607, 367.31514248709044, 114.20614478245986
486.78607985585114, 208.96025933028778, 277.18890062018596, -32.132013199299095
284.5626156521013, 365.63255964031765, 670.2208145373962, 102.62605888698056
613.1145883805235, 277.3674916108604, 326.4470889836265, 89.54600104836442
597.878711091488, 344.97550669418496, 276.8619988348405, 61.34930151904796
320.7985202138761, 215.2025658969157, 487.81903462583676, 0.07982418891737897
614.5404106258887, 336.2069375396679, 307.09032999572264, 57.744691087723545
371.75536875111425, 336.82628556196687, 655.1119826460005, 88.49524915137654
665.3326300264142, 242.80394883419817, 334.2700925452471, 57.27571908531567
723.6232414910539, 414.52373971986486, 457.4729422493825, 54.869715534444175
732.6805396772372, 402.21992937927126, 427.42336441202133, 89.86601491740164
296.62964699633176, 270.9611288409072, 574.2454185015505, 48.38254758149342
325.5729180562657, 316.3649746742789, 574.5191058139244, 31.174736395667477
275.3404721023263, 315.73911454256677, 919.0959283065313, 234.09720853038397
855.9634813021061, 262.52886581093344, 296.2517942142331, 201.4816066161379
1261.3498296702649, 953.7054942137539, 663.9536202354286, 752.9638842981851
736.7710271991032, 564.3975502072155, 339.87923703385354, 515.1740085040419
968.3038170604252, 745.2896749337489, 522.6039364197453, 686.5629250549399
264.07836682474135, 190.9093987810589, 701.8548549354359, 282.8981834439656
924.3268663515214, 386.5867954417628, 200.7732738627166, 454.7152455825965
938.8165641672776, 248.36740388233903, 63.39823121340238, 476.5514996254574
866.6988069432444, 436.0026444417409, 109.14708578455918, 468.6941376286377
848.7365644880954, 629.3964921978679, 425.0123660415836, 575.9660591562408
280.51115827619833, 209.37778790114376, 226.0479434432051, 871.1768039603169
620.3533189322096, 319.17369199513513, 124.29716902219798, 239.87999533540525
802.6096661355946, 399.0537130468132, 112.99288830739945, 331.70931845495153
525.8531977374372, 207.7608128869734, -48.958733105141896, 182.76760034013284
731.1469767598671, 472.83617519763555, 274.59177544482577, 431.9910449582032
664.7136747421416, 270.1204563575437, 66.09088909666579, 221.3377164949103
641.2016074057544, 245.06188182732745, 61.17749722090379, 257.20681319993406
549.6249448277439, 329.3981991846753, 101.34027502478675, 240.58177939850154
645.9907237788273, 308.5205776655698, 29.429841613732364, 228.13109122477513
729.0632890776131, 408.56543098543955, 158.9536901523199, 346.2105635241334
717.5461513159732, 234.239461712248, 64.37540171973198, 219.7066781826216
785.9139778669338, 298.58638162988194, 185.97828641488317, 363.91439551853057
789.6105944685082, 359.6440224514711, 106.40425420359077, 356.9907522332793
633.9723500704115, 330.89833716182477, 150.0862530551673, 290.71331596883675
643.5122603220398, 357.2393869053454, 147.6212764859318, 309.2034469971389
127.55087543787957, 909.0702097106603, 233.3901074089087, 129.93950106865842
324.36468058452, 376.8775788984397, 903.118651524527, 378.21363777504274
251.95476850144934, 440.65775262139925, 262.0957760972092, 981.909379149144
143.34210706577647, 206.9006942064225, 69.42382550893493, 505.1478711961742
261.4383879801018, 258.5655536108809, 130.49965052674543, 727.2254908855366
899.6327869088266, 449.55429523115384, 112.45776336245929, 195.7511430578118
203.93579842170766, -70.51085791865276, -53.64668161283234, 608.2210595303476
139.1426063221451, 6.150140518435551, -29.5248448360143, 582.9252352836619
-0.24762801016354175, 5.185154050177692, -15.595850823924183, 569.0924254996285
163.09484820287793, 217.0560148463774, 29.27370422701705, 607.0063315699222
836.0117570201206, 131.97316359281004, 79.67142674979706, 297.0077926514271
-25.41624289114072, -56.65162674615956, -121.98625256258, 383.9198703536067
-21.745589265207467, -90.27540555239696, -147.38340990578297, 517.5156142360012
-106.82211508034703, -140.37320210382404, -202.92311884742554, 270.3626689478196
38.770511704466244, 99.20272082733585, -112.9576735422952, 495.5912988626694
-53.94773483045347, -84.66084983783921, -180.10983113158989, 396.46978766487274
-38.206532309253355, -71.48627895601129, -186.68366744758427, 388.3400304883913
-68.60856231657716, -88.63637100917698, -205.95168458021843, 291.48192096542454
-75.98259047083003, -146.84302411038976, -193.29097418441097, 373.6610632668393
-103.28417367005362, -14.645144961679355, -182.87090253910068, 452.48278149388955
-19.35473201796485, -139.27078016967917, -170.63613970013333, 443.1035139609746
8.937358661999138, -47.11470148030995, -106.90332809944012, 519.036667053657
59.47859392040171, -62.9129547020481, -137.99461433362598, 519.6725202195348
-74.70474798979805, -119.91697510809719, -182.41558746813593, 371.6527435571285
-84.8472218876533, -76.4854803442421, -221.16831482950835, 384.85278869897434
235.19048370406597, 351.0886463526474, 218.32963592504095, 886.7056901813968
1158.546207685943, 599.5324713480412, 447.35620958563044, 322.94460795668846
944.1453399777071, 149.47572314895706, 181.61041281904062, 146.00794726954405
9.610290105992393, -112.12561040662683, 353.0638825022141, 44.897585410755674
